product_id,product_name,category,brand,supplier_name,price,color,size,release_date,description,stock_quantity,discount,created_at,updated_at
6330,Rest Likely,Electronics,Hansen Ltd,Silva-Lee,615.89,Red,One size,2020-02-23,Them office animal truth true truth.,321,0.42,2025-01-13,2025-01-02
7945,Well Watch,Clothing,"Padilla, Rice and Martinez","Garcia, Nelson and Diaz",14.79,Green,Small,2021-01-24,"Candidate tend those issue others take.
Light gun article last kind. Use idea former give.",338,0.43,2025-02-14,2025-02-14
6932,Too Spend,Electronics,Pittman Group,"Hood, Flores and Kidd",423.07,Red,One size,2025-01-26,Case off pull. Share pull green parent statement cultural travel.,242,0.36,2025-01-08,2025-01-13
6982,Point Manager,Electronics,"Willis, Hale and Duncan","Ortega, Morgan and Grant",817.16,White,One size,2020-11-01,Maybe seven item hair. Morning the machine fill. Actually word only life one.,358,0.09,2025-02-23,2025-01-17
2686,Property Language,Home,"Acosta, Cook and Gonzales",Sims-Smith,32.98,Blue,Medium,2021-10-26,Drop assume area only. To million night. When finally let worker.,197,0.45,2025-01-21,2025-01-20
9074,East Protect,Toys,Mclaughlin-Davies,Lambert Ltd,789.82,Yellow,Large,2020-06-06,President as answer figure cover. Hotel despite many fill right question.,251,0.19,2025-01-10,2025-01-28
6321,Miss Daughter,Clothing,Riley-Huerta,Rodriguez Ltd,176.87,Black,Medium,2022-09-23,Where seat the at. Artist per majority carry often area institution any.,283,0.26,2025-01-03,2025-01-06
5252,Spend Personal,Sports,Perkins Group,"Turner, Henry and Ray",360.0,Red,X-Large,2023-09-14,What moment top want lot family face. Message expert him writer government action area.,156,0.22,2025-02-03,2025-01-05
8557,Successful Probably,Beauty,Oconnor Group,Cohen Inc,413.92,Black,Medium,2023-11-09,Pass manage tree either religious PM. Strategy yes perform car oil. Find happen girl.,142,0.48,2025-01-31,2025-01-10
2094,Community Require,Clothing,"Bush, Carr and Jackson","Guzman, Guzman and Ruiz",643.87,Green,One size,2022-01-04,Nice sure hour note want entire. Few yet role of situation who close.,259,0.17,2025-01-03,2025-02-19
6504,Interest Country,Home,Freeman Inc,Black-Rice,548.18,Green,Large,2024-06-15,"Prevent own get.
Agreement above here official morning guess they. Night important key especially.",396,0.16,2025-01-08,2025-02-13
2712,Per Head,Beauty,"Scott, Jones and Ramos","Adams, Ho and Nichols",521.02,Blue,Small,2021-05-12,Present little alone responsibility.,471,0.43,2025-01-02,2025-02-07
2642,Career Carry,Toys,Jacobs Group,"Wilson, James and Lane",760.07,Silver,Large,2025-01-17,Treat player interesting bill hold account into. Game more should able. Spend affect dream reality.,188,0.01,2025-02-26,2025-02-17
1905,Peace Fast,Electronics,"Johnson, Contreras and Ryan",Collins Inc,881.55,Black,Small,2020-08-29,Agency daughter stock already. Bill form page his size leg ten up.,393,0.32,2025-02-06,2025-01-21
5327,Market Social,Beauty,French-Rosales,"Cox, Prince and Cunningham",680.66,Blue,One size,2023-10-12,Argue bank who PM music kind. Senior pay a exactly study. Bring authority body rather now tax his.,102,0.14,2025-02-23,2025-02-15
2934,Report More,Clothing,Lowe Ltd,Small Ltd,652.35,Blue,Small,2024-02-03,Responsibility group from capital today along.,47,0.23,2025-02-04,2025-01-18
7397,Night Program,Toys,"Murray, Kirby and Quinn",Cortez PLC,17.51,White,Small,2023-04-15,Industry this decide suffer. Another group kind color debate party.,346,0.25,2025-01-15,2025-01-26
5308,Her Lot,Electronics,Simpson and Sons,Shepherd-Garcia,511.52,Blue,Medium,2023-11-02,Quality tough exactly despite shoulder yet. Letter feeling one others husband team during.,499,0.11,2025-01-05,2025-02-26
8908,Trial Animal,Home,Jenkins Group,Ayala Group,874.19,Blue,Small,2023-08-31,Base owner name behind provide and note. State evening others yes since.,462,0.25,2025-01-10,2025-02-11
3787,Including Receive,Clothing,"King, Stewart and Owens",Dunlap Inc,147.22,Blue,Large,2020-12-20,Big eight large write long investment other. Blue seem like team body ten.,346,0.13,2025-01-09,2025-01-23
5489,Cover Finally,Beauty,Long LLC,Edwards-Lindsey,535.41,Green,One size,2022-07-13,World support card hold. Administration however office serious material social fly.,260,0.08,2025-01-20,2025-01-30
8862,Discover Face,Toys,Robertson LLC,Thomas-Vang,74.03,Silver,Small,2023-08-11,Use reflect material stay general national first. Only majority each control.,428,0.11,2025-01-03,2025-01-05
2142,Require Rate,Home,"Smith, Gibson and Mitchell",Crawford-Reed,867.98,Red,X-Large,2025-01-01,Matter include avoid key author education car. Professional strategy attorney value could middle.,301,0.18,2025-02-11,2025-01-01
5230,Must Somebody,Toys,Terrell-Bishop,Lee Ltd,325.84,Black,Large,2022-01-29,Politics eye eight year the. Science him month whole much assume husband attack.,197,0.22,2025-01-27,2025-01-15
8438,Even Admit,Beauty,"Thompson, Miller and Hicks",Simpson-Barnett,835.79,Silver,One size,2021-03-10,Arm population hair above current why. Consumer pull bag word mention. Put assume speak.,56,0.29,2025-02-04,2025-03-02
1488,Too Lay,Beauty,Ball PLC,Dunn Inc,293.9,Yellow,Large,2020-11-10,Prevent example tough everyone live though. Form across fight able opportunity model difficult.,123,0.35,2025-01-06,2025-01-22
8947,Method Sense,Beauty,Wells Ltd,Solis-Clark,527.27,Silver,X-Large,2024-10-31,Century show produce put put him character. Might term watch maintain.,163,0.34,2025-01-03,2025-01-13
6245,Risk Thought,Clothing,"Walker, Williams and Day",Morris-Arnold,408.42,Blue,One size,2020-03-07,Live if magazine law. Either describe in style.,137,0.1,2025-01-04,2025-01-16
7884,Girl While,Toys,Wheeler-Evans,"Mccarthy, Bryant and Bailey",893.78,Green,X-Large,2022-01-26,Although democratic begin sometimes measure response. Generation exactly enjoy.,216,0.29,2025-01-15,2025-02-02
5392,Manager Air,Toys,Parsons-Johnson,Mitchell-Castillo,627.58,Silver,One size,2023-11-17,Difference figure color tell right physical. Point another between head.,439,0.38,2025-01-26,2025-02-08
4228,Whatever Carry,Toys,Farley LLC,"Gilbert, Rose and Hardy",962.9,Black,Large,2022-11-04,Watch toward southern truth ten industry. Word nice paper force perform degree shoulder.,498,0.22,2025-02-05,2025-01-13
6293,Be Address,Clothing,Miller-Smith,Zhang LLC,784.26,Black,Medium,2023-05-20,Owner none thought. Game far artist or community that want almost. None help television over.,278,0.35,2025-01-15,2025-02-20
2405,Build Discussion,Home,"Willis, Hunt and Ayala","Bryant, Nelson and Reid",135.52,White,Medium,2024-05-26,White reflect decade degree how fund.,452,0.45,2025-01-17,2025-02-02
8324,Security Soldier,Sports,Long-Wang,"Martin, Wilkins and Smith",947.15,Blue,X-Large,2022-12-13,Chance local red treat training despite score. Him wonder happy election establish.,357,0.4,2025-02-04,2025-02-08
2251,Quality Share,Sports,Noble-Marshall,Davis LLC,409.2,Black,One size,2024-01-29,Responsibility growth response itself through. History chair leader traditional thing conference a.,72,0.22,2025-02-02,2025-01-12
9177,Author New,Beauty,Clements-Booth,White Ltd,688.95,White,Small,2021-10-28,Executive sit type. Recently officer structure thousand court training them.,146,0.46,2025-02-14,2025-02-05
2209,Yard Amount,Sports,Moreno-Rivera,Woodward-Hatfield,197.42,Yellow,Small,2020-11-02,Write mind ask of here. Movement doctor national a tonight.,241,0.36,2025-02-09,2025-01-07
8922,Daughter Chair,Home,Schultz LLC,Bender Inc,235.41,Green,Small,2024-08-23,Cause agent hard less add from fish. Music fight indicate often.,436,0.21,2025-01-18,2025-01-21
5194,Various Its,Clothing,Hendrix-Newman,Moore-Palmer,751.0,Silver,X-Large,2024-05-08,Whom then open win any economic try. Pretty agreement time improve popular.,417,0.1,2025-02-03,2025-01-12
1303,Try Push,Sports,Miller-York,Reyes-Dixon,698.94,Yellow,Medium,2021-04-09,Expert realize dinner four drive indeed church. Good marriage source yes medical.,185,0.1,2025-02-22,2025-01-05
7196,Though Wall,Beauty,"Hayes, Gonzalez and Foster","Perry, Acevedo and Wilcox",900.24,Blue,Medium,2021-07-18,Effect southern some citizen. Should idea open across condition school. Seat pull write.,416,0.37,2025-02-11,2025-01-30
7752,Assume Chair,Beauty,Romero-Murphy,Price-Rodriguez,245.41,Black,Medium,2020-04-13,Customer interest public star. Special bar end training.,392,0.06,2025-02-23,2025-01-09
1459,Deal Cold,Clothing,Rodriguez LLC,"Daniels, Gilmore and Barry",797.69,Green,Medium,2023-11-27,Create together language growth. Environment seek old door throw hot quite.,422,0.31,2025-01-04,2025-02-06
4223,Attorney Relationship,Electronics,Johnson and Sons,"Reed, Moran and Wright",962.87,Silver,X-Large,2020-03-30,Fine seem right fight learn. Economy no clearly next. Staff mouth sit attention.,199,0.48,2025-01-23,2025-01-26
5344,Consider Provide,Clothing,Allen-Gordon,"Brown, Smith and Edwards",493.17,Blue,Small,2020-06-23,Compare word more race until green fly. Boy week design.,258,0.02,2025-02-21,2025-02-17
2637,Sort Since,Toys,Estes-Nunez,"Oneal, Nguyen and Dawson",507.8,Black,X-Large,2022-06-26,Site recently scientist special. And do right meet expect however.,172,0.27,2025-02-08,2025-01-05
6436,Sure Thought,Toys,Charles-Moore,Rojas PLC,651.91,Blue,Small,2020-01-17,South focus stuff get occur production lot. Agency owner know within parent. Fight choice many.,126,0.21,2025-01-04,2025-02-17
7767,There Out,Clothing,Rodriguez-Burton,Black-Brown,922.47,Yellow,X-Large,2022-06-06,Couple imagine individual cut together traditional million.,173,0.49,2025-02-21,2025-02-21
3387,Realize Put,Home,Flowers-Anderson,Robertson Inc,170.57,Yellow,Small,2023-05-03,Task teacher modern yeah. Goal one only. Kind rate fire believe consumer.,290,0.45,2025-02-08,2025-01-24
9899,Deep Out,Toys,Sanders Group,Douglas LLC,33.46,Silver,Large,2023-07-22,Recognize employee especially. Person into bank industry return key. Live beat lose decision.,235,0.21,2025-02-06,2025-01-24
1228,Soldier Wife,Beauty,Rodriguez-Beard,Fletcher-Smith,714.05,Silver,X-Large,2023-02-25,Wide glass offer information. Whom cause senior professional body peace about.,375,0.08,2025-02-24,2025-02-11
8478,Talk Cultural,Toys,"Owen, Lutz and Ibarra",Cooper LLC,199.55,Silver,Medium,2023-09-13,Check thought various of. Affect protect claim food. Think laugh discussion direction another.,185,0.07,2025-02-13,2025-02-27
3580,Indeed Computer,Sports,Ferguson-Daniels,"Molina, Clements and Oliver",394.63,Black,Medium,2023-04-13,Single six easy pay design. Man newspaper peace.,481,0.32,2025-02-07,2025-02-08
5297,Employee Opportunity,Electronics,Miller-Robinson,Fuentes-Ho,447.56,Blue,Small,2021-12-23,Gun never marriage issue individual community if understand. Pass call level cup none.,357,0.16,2025-02-27,2025-02-26
8504,Issue Effect,Clothing,King PLC,Hernandez-Clark,307.06,Red,Small,2022-01-23,Money statement include occur drive. Attorney term example degree second man general.,345,0.29,2025-02-18,2025-02-25
9474,Quickly Risk,Clothing,"Knight, Elliott and Ortega","Williams, Bennett and Blackwell",248.41,Black,Small,2021-04-26,Per whom money. Face shake record catch short.,417,0.06,2025-01-22,2025-02-16
5609,Reach Fill,Toys,Allen Inc,Barrett PLC,302.87,Blue,One size,2021-08-01,Determine challenge whole to center occur choice. Bring treat senior expect.,41,0.04,2025-01-26,2025-02-16
1238,Society Rise,Home,Mcintyre and Sons,Scott-Dunn,552.02,Yellow,Medium,2023-09-02,Option turn we game oil. Education system goal rule light third operation happy.,74,0.11,2025-01-28,2025-01-04
9486,American Traditional,Electronics,Walton Group,"Mccullough, Brown and Maddox",767.89,White,Medium,2022-06-08,Middle meeting involve or. Drug chance discussion laugh.,141,0.0,2025-01-08,2025-01-20
5120,We From,Electronics,Warner Inc,Haley-Hanson,722.19,Blue,X-Large,2022-09-14,Whatever well prevent miss past.,432,0.35,2025-01-26,2025-01-25
9222,Little Hot,Sports,Watkins Ltd,Franklin Ltd,791.26,White,One size,2024-04-16,Sport spring section have. Reflect reality professional vote likely cause. Less yes western.,96,0.16,2025-02-15,2025-02-05
4154,Term Discover,Home,Snyder and Sons,Townsend Ltd,461.99,Yellow,Medium,2022-11-12,Property cause than say second maintain arrive. Similar leave but end perform.,319,0.4,2025-01-13,2025-02-21
7207,Company Happen,Beauty,"Anderson, Johnson and Baxter","Benjamin, Hill and Garcia",713.65,Yellow,Small,2021-06-29,Always allow organization feel. Pretty lead their fund generation. Left bill low together.,160,0.36,2025-02-07,2025-02-12
5650,Return Situation,Toys,"Thornton, Melton and Adams",Sloan-Larsen,94.26,White,One size,2020-02-13,Too themselves since attention smile. Certain tree want able degree coach.,418,0.32,2025-02-23,2025-02-13
6839,Money Better,Sports,Ali-Richardson,Kennedy-Wilkins,379.25,White,X-Large,2021-01-04,Model onto seek history. Reveal data same modern team.,105,0.44,2025-01-26,2025-01-18
8981,Discuss Hair,Home,Jennings-Cross,Collins Group,549.45,Red,One size,2024-03-31,Least themselves sister she toward and. Political quickly buy expect.,61,0.2,2025-01-05,2025-03-02
5768,Speech According,Sports,Rivera Group,Sutton-Roy,611.55,Black,Large,2021-06-27,Doctor adult always or outside break. Hit use seem important.,471,0.48,2025-03-01,2025-03-03
4760,Just Attorney,Home,Cunningham Ltd,Durham-Jackson,63.64,Black,One size,2021-11-22,Property both trial sound federal list enjoy catch. Operation radio still.,286,0.13,2025-01-26,2025-01-03
8004,Partner Century,Electronics,"Choi, Warren and Taylor","Randall, Brooks and Jackson",333.34,Yellow,X-Large,2023-11-29,Door campaign affect send. Surface table accept into. Floor marriage apply party evening.,246,0.26,2025-01-16,2025-01-22
7812,Indicate Growth,Toys,Lozano Inc,"Williams, Phillips and Turner",282.24,Red,Large,2020-07-03,"Still plant pass executive establish.
Tend day mouth street.
Window attention campaign.",324,0.39,2025-02-23,2025-01-24
5411,City Someone,Home,"Carter, Gardner and Jackson","Ross, Martin and Greene",128.86,Black,Small,2021-10-05,Main represent forget face including. Tend natural speech first pick although.,192,0.45,2025-02-23,2025-02-16
8750,Event Ground,Toys,Jackson-Andrews,Davis-Andrade,339.17,Black,Small,2023-02-12,Former truth deal sea pattern so kid lot. Newspaper meeting night.,190,0.02,2025-01-22,2025-03-02
6357,Study Sing,Home,Young-Roach,Alvarez-Hamilton,682.47,Green,X-Large,2024-06-24,Certain body executive. We month eight. Front hope key choose gun wife physical.,229,0.12,2025-01-27,2025-01-17
5562,Help Gas,Electronics,"Davis, Kelly and Young",Blake Ltd,517.95,Black,Large,2024-11-10,"Cultural start pass ok. Its a voice degree everything time.
Lead will company want cell.",307,0.2,2025-03-01,2025-02-24
7355,President Place,Clothing,"Norris, Smith and Murphy",Evans-Sanders,994.21,Black,One size,2022-10-28,Serve time some issue entire really unit. Fall last herself might current do.,345,0.21,2025-02-05,2025-02-12
4245,Instead Have,Electronics,"Gould, Joseph and Jones",Patel-Rodgers,155.91,Black,X-Large,2020-09-01,Behind sense really minute agent sea. Player reduce federal receive town social hand article.,448,0.35,2025-02-18,2025-01-24
2906,Ability Full,Sports,Fernandez-Hudson,Padilla-Davis,406.76,Blue,Large,2023-02-10,Many behavior as fly church. Stage any mention feel realize. Meeting oil enjoy low.,481,0.35,2025-01-24,2025-02-01
4402,Rock Likely,Toys,Rodriguez-Ball,"Cooper, Berry and Wilson",373.11,Green,Medium,2024-07-30,Toward stay star. Street finally worry single month sense could. Avoid church make child section.,41,0.32,2025-02-13,2025-01-03
7471,Ground Account,Home,"Johnson, Scott and Lucas","Peters, Goodman and Mills",645.65,Silver,Small,2021-06-11,Where leg who pattern force look down. Air project cost us.,306,0.18,2025-03-02,2025-01-22
2755,Spring Major,Clothing,"Harrison, Everett and Hunter","Ware, Hale and Acosta",906.65,Green,One size,2020-11-13,Present key guess draw street. Then either total.,467,0.26,2025-01-29,2025-01-02
9379,Yourself Operation,Sports,Larsen-Walker,Barrett-Collins,323.33,Blue,X-Large,2023-07-11,Believe audience know training represent. Become environment newspaper tree difficult citizen help.,457,0.04,2025-03-03,2025-02-22
2894,See Couple,Clothing,Villegas Inc,Stewart Group,993.53,Red,One size,2022-02-19,Type picture college customer suggest pass.,130,0.4,2025-02-17,2025-02-09
3894,Sister Water,Electronics,Williams-Wheeler,Cardenas Group,703.87,Blue,One size,2021-04-10,Road sign involve surface. Clear long play increase black production.,370,0.23,2025-02-19,2025-01-21
